from_type,from_id,relationship,to_type,to_id
GSTIN,32DMTBE6740M8Z7,ISSUED_INVOICE,Invoice,GST/2425/567
GSTIN,32DMTBE6740M8Z7,ISSUED_INVOICE,Invoice,B2B/2425/0570
GSTIN,32DMTBE6740M8Z7,ISSUED_INVOICE,Invoice,TAX2425000018
GSTIN,32DMTBE6740M8Z7,ISSUED_INVOICE,Invoice,GST-2425-087
GSTIN,32DMTBE6740M8Z7,ISSUED_INVOICE,Invoice,TAX2425219
GSTIN,32DMTBE6740M8Z7,ISSUED_INVOICE,Invoice,GST/2425/00314
GSTIN,32DMTBE6740M8Z7,ISSUED_INVOICE,Invoice,2425-00408
GSTIN,32DMTBE6740M8Z7,ISSUED_INVOICE,Invoice,GST/2425/567
GSTIN,32DMTBE6740M8Z7,ISSUED_INVOICE,Invoice,B2B/2425/0570
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,INV/2425/000010
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,B2B-2425-000036
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,B2B24250075
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,INV/2425/000211
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,TAX-2425-0220
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,SI242500225
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,B2B/2425/00228
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,2425-000248
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,TAX242500361
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,SI/2425/00565
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,INV/2425/000010
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,B2B-2425-000036
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,B2B24250075
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,INV/2425/000211
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,TAX-2425-0220
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,SI242500225
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,B2B/2425/00228
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,2425-000248
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,TAX242500361
GSTIN,32DMTBE6740M8Z7,RECEIVED_INVOICE,Invoice,SI/2425/00565
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR1
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR2B
GSTIN,32DMTBE6740M8Z7,FILED_RETURN,Return,GSTR3B
GSTIN,32DMTBE6740M8Z7,TRANSACTS_WITH,GSTIN,10NGQBJ4498IOZV
GSTIN,32DMTBE6740M8Z7,TRANSACTS_WITH,GSTIN,36FGYBH3187T9ZK
GSTIN,32DMTBE6740M8Z7,TRANSACTS_WITH,GSTIN,01TLXTG7331WGZ2
GSTIN,32DMTBE6740M8Z7,TRANSACTS_WITH,GSTIN,02YKTPZ6224AQZR
GSTIN,32DMTBE6740M8Z7,TRANSACTS_WITH,GSTIN,17KRMAH2280H5Z7
GSTIN,32DMTBE6740M8Z7,TRANSACTS_WITH,GSTIN,20QLRJJ6143SPZR
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,GST242500101
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,SI242500132
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,2425000174
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,GST-2425-250
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,2425/000278
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,B2B242500371
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,24250391
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,TAX/2425/00415
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,SI242500418
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,B2B2425000464
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,TAX24250581
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,GST242500101
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,SI242500132
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,2425000174
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,2425/000278
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,B2B242500371
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,TAX/2425/00415
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,B2B2425000464
GSTIN,35NGQBJ4498IXZA,ISSUED_INVOICE,Invoice,TAX24250581
GSTIN,35NGQBJ4498IXZA,RECEIVED_INVOICE,Invoice,TAX/2425/000235
GSTIN,35NGQBJ4498IXZA,RECEIVED_INVOICE,Invoice,B2B/2425/263
GSTIN,35NGQBJ4498IXZA,RECEIVED_INVOICE,Invoice,GST-2425-00284
GSTIN,35NGQBJ4498IXZA,RECEIVED_INVOICE,Invoice,INV/2425/0541
GSTIN,35NGQBJ4498IXZA,RECEIVED_INVOICE,Invoice,TAX/2425/000235
GSTIN,35NGQBJ4498IXZA,RECEIVED_INVOICE,Invoice,B2B/2425/263
GSTIN,35NGQBJ4498IXZA,RECEIVED_INVOICE,Invoice,GST-2425-00284
GSTIN,35NGQBJ4498IXZA,RECEIVED_INVOICE,Invoice,INV/2425/0541
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR1
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR2B
GSTIN,35NGQBJ4498IXZA,FILED_RETURN,Return,GSTR3B
GSTIN,35NGQBJ4498IXZA,TRANSACTS_WITH,GSTIN,03QAHFE7680NZZM
GSTIN,35NGQBJ4498IXZA,TRANSACTS_WITH,GSTIN,33NZJPJ8685WOZ1
GSTIN,35NGQBJ4498IXZA,TRANSACTS_WITH,GSTIN,07UECLL4476UDZZ
GSTIN,35NGQBJ4498IXZA,TRANSACTS_WITH,GSTIN,20KPNGG6321U7ZL
GSTIN,35NGQBJ4498IXZA,TRANSACTS_WITH,GSTIN,12WKQCH8988A7ZW
GSTIN,35NGQBJ4498IXZA,TRANSACTS_WITH,GSTIN,27BMFJL3720GXZO
GSTIN,35NGQBJ4498IXZA,TRANSACTS_WITH,GSTIN,22TVHPP6202IAZZ
GSTIN,35NGQBJ4498IXZA,TRANSACTS_WITH,GSTIN,02BKOLB2495WPZY
GSTIN,35NGQBJ4498IXZA,TRANSACTS_WITH,GSTIN,18GDFBX5712POZS
GSTIN,35NGQBJ4498IXZA,TRANSACTS_WITH,GSTIN,10ZICJD5474UMZ1
GSTIN,35NGQBJ4498IXZA,TRANSACTS_WITH,GSTIN,12BUHHN1557FAZ2
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,TAX-2425-006
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,GST/2425/043
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,SI/2425/00121
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,B2B2425309
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,GST/2425/0342
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,TAX2425345
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,TAX/2425/0476
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,SI2425000490
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,SI-2425-0505
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,TAX-2425-006
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,GST/2425/043
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,SI/2425/00121
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,B2B2425309
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,GST/2425/0342
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,TAX2425345
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,TAX/2425/0476
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,SI2425000490
GSTIN,10NGQBJ4498IOZV,ISSUED_INVOICE,Invoice,SI-2425-0505
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,SI-2425-0017
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,GST-2425-035
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,2425-00108
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,TAX2425219
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,GST-2425-00237
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,2425/000400
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,SI/2425/000409
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,SI2425417
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,B2B-2425-000441
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,INV/2425/514
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,INV24250549
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,INV24250578
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,TAX/2425/597
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,SI-2425-0017
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,GST-2425-035
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,2425-00108
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,TAX2425219
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,GST-2425-00237
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,2425/000400
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,SI/2425/000409
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,SI2425417
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,B2B-2425-000441
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,INV/2425/514
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,INV24250549
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,INV24250578
GSTIN,10NGQBJ4498IOZV,RECEIVED_INVOICE,Invoice,TAX/2425/597
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR1
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR2B
GSTIN,10NGQBJ4498IOZV,FILED_RETURN,Return,GSTR3B
GSTIN,10NGQBJ4498IOZV,TRANSACTS_WITH,GSTIN,06LHWCW4227D3ZC
GSTIN,10NGQBJ4498IOZV,TRANSACTS_WITH,GSTIN,33NZJPJ8685WOZ1
GSTIN,10NGQBJ4498IOZV,TRANSACTS_WITH,GSTIN,15JRSBT6524ILZ6
GSTIN,10NGQBJ4498IOZV,TRANSACTS_WITH,GSTIN,34KBJLI9726XZZJ
GSTIN,10NGQBJ4498IOZV,TRANSACTS_WITH,GSTIN,18PSFGQ4980NTZ8
GSTIN,10NGQBJ4498IOZV,TRANSACTS_WITH,GSTIN,20LABCR0354BEZN
GSTIN,10NGQBJ4498IOZV,TRANSACTS_WITH,GSTIN,02YKTPZ6224AQZR
GSTIN,10NGQBJ4498IOZV,TRANSACTS_WITH,GSTIN,12BUHHN1557FAZ2
GSTIN,10NGQBJ4498IOZV,TRANSACTS_WITH,GSTIN,04CJJGW2962SNZ4
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,2425-00079
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,2425-0139
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,INV-2425-159
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,INV/2425/00189
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,GST24250234
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,GST/2425/0244
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,2425-246
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,B2B24250270
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,SI-2425-00332
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,INV/2425/514
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,INV2425000533
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,GST242500586
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,2425-00079
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,2425-0139
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,INV-2425-159
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,INV/2425/00189
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,GST24250234
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,GST/2425/0244
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,2425-246
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,B2B24250270
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,B2B24250270
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,INV/2425/514
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,INV2425000533
GSTIN,20OUNAT3098ZWZV,ISSUED_INVOICE,Invoice,GST242500586
GSTIN,20OUNAT3098ZWZV,RECEIVED_INVOICE,Invoice,INV-2425-000092
GSTIN,20OUNAT3098ZWZV,RECEIVED_INVOICE,Invoice,2425-0351
GSTIN,20OUNAT3098ZWZV,RECEIVED_INVOICE,Invoice,2425/445
GSTIN,20OUNAT3098ZWZV,RECEIVED_INVOICE,Invoice,GST2425000460
GSTIN,20OUNAT3098ZWZV,RECEIVED_INVOICE,Invoice,INV-2425-523
GSTIN,20OUNAT3098ZWZV,RECEIVED_INVOICE,Invoice,INV/2425/0558
GSTIN,20OUNAT3098ZWZV,RECEIVED_INVOICE,Invoice,INV-2425-000092
GSTIN,20OUNAT3098ZWZV,RECEIVED_INVOICE,Invoice,2425-0351
GSTIN,20OUNAT3098ZWZV,RECEIVED_INVOICE,Invoice,2425/445
GSTIN,20OUNAT3098ZWZV,RECEIVED_INVOICE,Invoice,GST2425000460
GSTIN,20OUNAT3098ZWZV,RECEIVED_INVOICE,Invoice,INV/2425/0558
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR1
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR2B
GSTIN,20OUNAT3098ZWZV,FILED_RETURN,Return,GSTR3B
GSTIN,20OUNAT3098ZWZV,TRANSACTS_WITH,GSTIN,05NZJPJ8685W7ZH
GSTIN,20OUNAT3098ZWZV,TRANSACTS_WITH,GSTIN,37OSFJM8611XFZ8
GSTIN,20OUNAT3098ZWZV,TRANSACTS_WITH,GSTIN,10NGQBJ4498IOZV
GSTIN,20OUNAT3098ZWZV,TRANSACTS_WITH,GSTIN,07FGYBH3187TAZK
GSTIN,20OUNAT3098ZWZV,TRANSACTS_WITH,GSTIN,07LABCR0354BNZ2
GSTIN,20OUNAT3098ZWZV,TRANSACTS_WITH,GSTIN,12WKQCH8988A7ZW
GSTIN,20OUNAT3098ZWZV,TRANSACTS_WITH,GSTIN,27BMFJL3720GXZO
GSTIN,20OUNAT3098ZWZV,TRANSACTS_WITH,GSTIN,04RCLJF0323YNZH
GSTIN,20OUNAT3098ZWZV,TRANSACTS_WITH,GSTIN,35SHYPB4339MYZD
GSTIN,20OUNAT3098ZWZV,TRANSACTS_WITH,GSTIN,02TQTFI5946D6ZP
GSTIN,20OUNAT3098ZWZV,TRANSACTS_WITH,GSTIN,26YWZFS3843P3Z4
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,INV-2425-034
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,2425-000119
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,GST-2425-127
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,SI/2425/00271
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,INV-2425-000381
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,SI-2425-000455
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,GST2425584
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,INV-2425-034
